account,date,trade_count,avg_trade_size_usd,total_exposure_usd,avg_fee,daily_pnl,win_rate,pnl_count,long_ratio,drawdown_proxy,value,classification,sentiment
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,11,2925.4536363636366,32179.99,0.2808429090909091,90.98474,1.0,9.0,0.0,0.0,44.0,Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,39,3952.829230769231,154160.34,0.5635558205128205,3370.85855,1.0,36.0,0.07692307692307693,0.0,34.0,Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,43,1116.5534883720932,48011.8,0.2121793953488372,948.85929,1.0,42.0,0.023255813953488372,0.0,24.0,Extreme Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,15,3893.6853333333333,58405.28,0.8282847333333333,1593.7933500000001,1.0,6.0,0.0,0.0,18.0,Extreme Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,44,1396.4452272727274,61443.590000000004,0.23975302272727272,1442.90516,1.0,42.0,0.045454545454545456,0.0,43.0,Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,40,3124.96325,124998.53,0.5709675,1828.36966,1.0,33.0,0.05,0.0,31.0,Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,36,1633.111111111111,58792.0,0.15826647222222223,1208.695445,1.0,35.0,0.0,0.0,38.0,Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,35,2679.161714285714,93770.65999999999,0.49549231428571433,1674.357543,1.0,33.0,0.02857142857142857,0.0,29.0,Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,6,4048.5616666666665,24291.37,0.8650506666666667,471.89234,1.0,5.0,0.0,0.0,33.0,Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,55,1152.206909090909,63371.38,0.12102841818181818,1403.177311,0.8125,32.0,0.03636363636363636,0.0,32.0,Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,52,1156.014423076923,60112.75,0.24954957692307692,-111.77234,0.22,50.0,0.0,111.772340000025,37.0,Fear,FEAR
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,154,2393.760844155844,368639.17,0.3699037857142857,6439.07977,1.0,146.0,0.012987012987012988,0.0,72.0,Greed,GREED
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,29,2504.40724137931,72627.81,0.3329894482758621,1250.2581989999999,0.23809523809523808,21.0,0.034482758620689655,0.0,63.0,Greed,GREED
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,99,777.5432323232324,76976.78,0.15670637373737373,1113.013801,1.0,82.0,0.010101010101010102,0.0,60.0,Greed,GREED
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,113,1400.3834513274335,158243.33,0.15502974336283185,3291.144446,1.0,110.0,0.0,0.0,65.0,Greed,GREED
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,83,1451.5227710843374,120476.39,0.15106698795180723,471.712989,0.654320987654321,81.0,0.024096385542168676,0.0,61.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,4,1688.5525,6754.21,0.3803685,14.21524,1.0,3.0,0.25,0.0,73.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,4,10819.605,43278.42,0.03904748000000001,0.0,,0.0,1.0,0.0,73.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,12,4069.070833333333,48828.85,0.2715826608333333,838.9844760000001,1.0,7.0,0.4166666666666667,0.0,65.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,1,8056.83,8056.83,0.03131298,0.0,,0.0,1.0,0.0,64.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,3,7555.826666666667,22667.48,0.03131298,0.0,,0.0,1.0,0.0,66.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,9,6758.5633333333335,60827.07,0.40019632222222223,1008.5189540000001,1.0,5.0,0.4444444444444444,0.0,70.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,26,1975.7373076923077,51369.17,0.10955614346153847,937.789615,1.0,17.0,0.34615384615384615,0.0,74.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,7,1828.1614285714284,12797.13,0.18281542857142857,1093.05677,1.0,7.0,0.0,0.0,72.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1,12912.0,12912.0,1.2912,1260.832586,1.0,1.0,0.0,0.0,76.0,Extreme Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,1,5768.6,5768.6,0.02418696,0.0,,0.0,1.0,0.0,78.0,Extreme Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,11,2146.8445454545454,23615.29,0.009894798181818182,0.0,,0.0,1.0,0.0,70.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,1,9563.74,9563.74,0.04837496,0.0,,0.0,1.0,0.0,69.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,4,7545.6675,30182.67,0.754566,1621.278931,1.0,4.0,0.0,0.0,61.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1,11647.74,11647.74,1.164773,1261.448002,1.0,1.0,0.0,0.0,70.0,Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,1,99.88,99.88,0.00168698,0.0,,0.0,1.0,0.0,77.0,Extreme Greed,GREED
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,6,3004.626666666667,18027.760000000002,0.3004625,1130.350383,1.0,6.0,0.0,0.0,44.0,Fear,FEAR
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,26,2155.8880769230773,56053.090000000004,0.21558846153846153,246.8944,1.0,16.0,0.38461538461538464,0.0,24.0,Extreme Fear,FEAR
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,799,3494.2455444305383,2791902.19,0.5110837496871089,2975.927732,0.984251968503937,381.0,0.06633291614518148,0.0,18.0,Extreme Fear,FEAR
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,105,6134.571428571428,644130.0,0.7875255428571429,-372.76464,0.4666666666666667,60.0,0.08571428571428572,372.7646399999994,39.0,Fear,FEAR
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,279,2348.0045519713262,655093.27,0.3063219569892473,2550.108815,1.0,136.0,0.010752688172043012,0.0,25.0,Fear,FEAR
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,120,3633.2355833333336,435988.27,0.48344794166666666,303.170149,1.0,69.0,0.19166666666666668,0.0,43.0,Fear,FEAR
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,34,7388.688823529412,251215.42,1.2943986764705881,425.687612,1.0,16.0,0.0,0.0,30.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,14,2142.7757142857145,29998.86,0.007861353571428571,0.0,,0.0,1.0,0.0,87.0,Extreme Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,1,4999.94,4999.94,0.01953097,0.0,,0.0,1.0,0.0,81.0,Extreme Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,29,862.0348275862068,24999.01,0.086203,453.853206,1.0,5.0,0.0,0.0,74.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,1,4999.89,4999.89,0.499989,343.092145,1.0,1.0,0.0,0.0,72.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,4,1918.2925,7673.17,0.19182875,768.814445,1.0,4.0,0.0,0.0,73.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,6,946.8850000000001,5681.31,0.094688,1211.511836,1.0,6.0,0.0,0.0,65.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,3,342.82,1028.46,0.034282,306.563532,1.0,3.0,0.0,0.0,64.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,3,1004.1633333333334,3012.4900000000002,0.35145566666666667,739.18423,1.0,3.0,0.0,0.0,70.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,6,1873.8216666666667,11242.93,0.33187783333333337,-179.521683,0.0,6.0,0.0,179.52168299999994,84.0,Extreme Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,29,4484.771379310345,130058.37,1.461961103448276,-18956.391598000002,0.1724137931034483,29.0,0.0,19135.913281,75.0,Extreme Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,26,961.5796153846154,25001.07,0.14770176923076922,0.0,,0.0,0.0,19135.913281,73.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,22,681.8109090909091,14999.84,0.06545281818181818,0.0,,0.0,0.0,19135.913281,71.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,17,588.2223529411765,9999.78,0.056468294117647054,0.0,,0.0,0.0,19135.913281,72.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,7,999.9485714285714,6999.64,0.09599428571428571,0.0,,0.0,0.0,19135.913281,72.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,37,486.4764864864865,17999.63,0.046700837837837836,0.0,,0.0,0.0,19135.913281,70.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,48,625.6752083333333,30032.41,0.0600639375,0.0,,0.0,0.0,19135.913281,76.0,Extreme Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,18,773.4088888888889,13921.36,0.0742465,0.0,,0.0,0.0,19135.913281,68.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,30,1333.3373333333334,40000.12,0.16800513333333333,0.0,,0.0,0.0,19135.913281,60.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,119,355.00016806722687,42245.02,0.034079462184873954,13770.715332,1.0,96.0,0.0,5365.197949000002,44.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,45,676.7046666666666,30451.71,0.0649628,0.0,,0.0,0.0,5365.197949000002,72.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,9,666.651111111111,5999.86,0.06399755555555556,0.0,,0.0,0.0,5365.197949000002,44.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,5,999.984,4999.92,0.0959974,0.0,,0.0,0.0,5365.197949000002,44.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,85,698.8723529411765,59404.15,0.067091,24.634532000000036,0.4461538461538462,65.0,0.0,5340.563417000002,43.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,17,882.3423529411765,14999.82,0.08470441176470589,0.0,,0.0,0.0,0.0,44.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,38,657.8865789473684,24999.690000000002,0.06315628947368421,0.0,,0.0,0.0,0.0,55.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,39,641.0223076923077,24999.87,0.0615374358974359,8698.883848,1.0,39.0,0.0,0.0,25.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,1,4999.92,4999.92,0.479992,2225.835732,1.0,1.0,0.0,0.0,21.0,Extreme Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,7,714.2857142857143,5000.0,0.06857114285714286,3309.75,1.0,7.0,0.0,0.0,16.0,Extreme Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,2,2499.975,4999.95,0.23999749999999997,0.0,,0.0,0.0,0.0,26.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,8,624.99375,4999.95,0.059999125,0.0,,0.0,0.0,0.0,33.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,16,937.494375,14999.91,0.08999875,6939.47356,1.0,13.0,0.0,0.0,15.0,Extreme Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,12,12499.980833333333,149999.77,1.1999973333333334,0.0,,0.0,1.0,0.0,34.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,38,2631.5215789473687,99997.82,0.25262594736842103,0.0,,0.0,1.0,0.0,28.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,5,999.99,4999.95,0.0959984,3677.4965580000003,1.0,5.0,0.0,0.0,27.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,14,3928.565714285714,54999.92,0.37714164285714286,4297.3227640000005,1.0,5.0,0.6428571428571429,0.0,20.0,Extreme Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,8,624.9925000000001,4999.9400000000005,0.059998625,0.0,,0.0,0.0,0.0,24.0,Extreme Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,11,4999.932727272728,54999.26,0.4799930909090909,-2493.849701,0.0,1.0,0.0,2493.849700999999,34.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,1,9999.89,9999.89,0.959989,584.05178,1.0,1.0,0.0,1909.7979210000049,27.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,7,2856.945714285714,19998.62,0.27426628571428574,8368.226125000001,0.8571428571428571,7.0,0.0,0.0,30.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,72,1527.7720833333333,109999.59,0.14666525,0.0,,0.0,0.0,0.0,32.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,59,1274.653559322034,75204.56,0.12236606779661016,0.0,,0.0,0.0,0.0,34.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,109,1511.8720183486237,164794.05,0.1451388623853211,3036.68886,1.0,9.0,0.0,0.0,32.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,19,526.312105263158,9999.93,0.05052526315789474,3082.76165,1.0,19.0,0.0,0.0,32.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,2,4999.96,9999.92,0.4799955,3464.777168,1.0,2.0,0.0,0.0,30.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,64,1071.89515625,68601.29,0.256708359375,26714.79759,1.0,62.0,0.0,0.0,40.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,29,1137.9037931034482,32999.21,0.17543941379310343,13956.614828,1.0,29.0,0.0,0.0,44.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,86,1162.7798837209302,99999.07,0.11162611627906976,19573.830158,1.0,44.0,0.4883720930232558,0.0,26.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,31,2259.391935483871,70041.15,0.294640064516129,9683.820194,0.8823529411764706,17.0,0.45161290322580644,0.0,32.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,8,4999.98625,39999.89,0.47999775,5544.028638,1.0,6.0,0.25,0.0,34.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,13,9495.466153846153,123441.06,2.6366309230769236,4004.50286,1.0,12.0,0.0,0.0,34.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,7,2142.8557142857144,14999.990000000002,0.20571328571428568,8045.056928,1.0,7.0,0.0,0.0,44.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,85,5629.0912941176475,478472.76,0.7055098235294117,0.0,,0.0,0.6823529411764706,0.0,25.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,68,932.0805882352942,63381.48,0.12478691176470588,4805.345609999999,1.0,7.0,0.07352941176470588,0.0,28.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,14,13571.328571428572,189998.6,1.3028467857142856,17621.701092,1.0,8.0,0.42857142857142855,0.0,34.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,51,2744.2062745098037,139954.52,0.5455818431372549,0.0,,0.0,0.0,0.0,23.0,Extreme Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,8,18749.877500000002,149999.02000000002,1.7999871250000001,0.0,,0.0,1.0,0.0,24.0,Extreme Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,54,8168.482037037037,441098.03,0.786332537037037,-4058.8889249999997,0.6206896551724138,29.0,0.09259259259259259,4058.8889250000066,18.0,Extreme Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,89,3151.4488764044945,280478.95,0.38478365168539325,4596.960442,0.9565217391304348,46.0,0.0,0.0,39.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,238,2846.985294117647,677582.5,0.34391646638655465,-9584.869233000001,0.0,47.0,0.0,9584.869233000005,25.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,22,2727.2445454545455,59999.380000000005,0.2618145,0.0,,0.0,0.0,9584.869233000005,43.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,77,2727.2429870129868,209997.71,0.2618144935064935,3204.26268,1.0,77.0,0.0,6380.6065529999905,38.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,39,3846.1415384615384,149999.52,0.36922874358974356,912.29492,1.0,1.0,0.0,5468.311633000005,29.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,96,1979.1661458333335,189999.95,0.18999897916666666,0.0,,0.0,0.0,5468.311633000005,30.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,46,3541.02152173913,162886.99,0.33993721739130434,0.0,,0.0,0.0,5468.311633000005,33.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,96,3511.545208333333,337108.33999999997,0.33710782291666663,0.0,,0.0,0.0,5468.311633000005,32.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,18,2652.518888888889,47745.34,0.2546413888888889,0.0,,0.0,0.0,5468.311633000005,39.0,Fear,FEAR
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,1242,2010.350297906602,2496855.07,0.4922801368760064,-358963.139984,0.7241673783091375,1171.0,0.0,364431.45161700004,72.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,58,1319.3956896551724,76524.95,0.12666125862068964,398.646746,0.5925925925925926,54.0,0.0,364032.804871,63.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,39,1526.0666666666666,59516.6,0.26660451282051284,-1335.115406,0.13333333333333333,15.0,0.0,365367.920277,60.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,16,2147.34125,34357.46,0.7215055625,-3925.864943,0.0,16.0,0.0,369293.78521999996,65.0,Greed,GREED
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,12,768.4525,9221.43,0.0737705,-99.444041,0.0,12.0,0.0,369393.229261,61.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,3,668.3,2004.8999999999999,0.05831452333333334,0.0,,0.0,1.0,0.0,78.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,3,999.5866666666667,2998.76,0.3498563333333333,0.0,,0.0,1.0,0.0,81.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,6,340.65333333333336,2043.92,0.07244012333333334,0.0,,0.0,1.0,0.0,80.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,10,669.609,6696.09,0.154664128,33.26141600000001,0.4,5.0,0.5,0.0,78.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,2,294.265,588.53,0.00759846,0.0,,0.0,1.0,0.0,84.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,1,292.11,292.11,0.00232193,0.0,,0.0,1.0,0.0,72.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,3,1021.2966666666667,3063.8900000000003,0.00722763,0.0,,0.0,1.0,0.0,75.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,5,984.758,4923.79,0.202785194,-21.54374,0.0,2.0,0.6,21.54374,79.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,4,440.95,1763.8,0.0062204725,0.0,,0.0,1.0,21.54374,78.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,1,587.97,587.97,0.00478794,0.0,,0.0,1.0,21.54374,78.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,3,128.88333333333333,386.65,0.0026436533333333337,0.0,,0.0,1.0,21.54374,76.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,5,739.626,3698.13,0.006376775999999999,0.0,,0.0,1.0,21.54374,80.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,1,1399.11,1399.11,0.00611499,0.0,,0.0,1.0,21.54374,75.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,1,2815.79,2815.79,0.00936097,0.0,,0.0,1.0,21.54374,73.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,6,2855.656666666667,17133.940000000002,0.010498313333333334,0.0,,0.0,1.0,21.54374,70.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,2,1914.0,3828.0,0.0069904799999999994,0.0,,0.0,1.0,21.54374,79.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,5,200.802,1004.01,0.0029567639999999997,0.0,,0.0,1.0,21.54374,66.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,2,710.865,1421.73,0.00307998,0.0,,0.0,1.0,21.54374,73.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,1,456.83,456.83,0.00185097,0.0,,0.0,1.0,21.54374,72.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,4,1509.6399999999999,6038.5599999999995,0.0252524825,0.0,,0.0,1.0,21.54374,69.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,7,2950.0099999999998,20650.07,0.017043755714285715,0.0,,0.0,1.0,21.54374,77.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,25,3223.1059999999998,80577.65,1.12808656,0.0,,0.0,1.0,21.54374,75.0,Extreme Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,123,7578.344634146341,932136.39,2.652420048780488,38294.693499,1.0,82.0,0.008130081300813009,0.0,73.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,2,4443.99,8887.98,0.020981955,0.0,,0.0,1.0,0.0,71.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,19,1943.7873684210526,36931.96,0.028105158421052632,0.0,,0.0,1.0,0.0,60.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,8,2351.285,18810.28,0.03816003625,0.0,,0.0,1.0,0.0,44.0,Fear,FEAR
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,104,58124.15365384616,6044911.98,20.343453240384616,9167.620989,1.0,49.0,0.5288461538461539,0.0,72.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,10,1089.435,10894.349999999999,0.3268301,0.0,,0.0,1.0,0.0,43.0,Fear,FEAR
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,8,15859.55,126876.4,1.5859548749999999,8995.13393,1.0,8.0,0.0,0.0,55.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,4,3685.7825,14743.13,0.0682954825,0.0,,0.0,1.0,0.0,25.0,Fear,FEAR
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,26,7609.877692307693,197856.82,2.6634566153846153,-4968.487948,0.0,15.0,0.11538461538461539,4968.487948000002,23.0,Extreme Fear,FEAR
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,23,3984.7504347826084,91649.26,1.3946622173913041,142.99159,1.0,10.0,0.30434782608695654,4825.496358000004,24.0,Extreme Fear,FEAR
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,3,6864.066666666667,20592.2,2.402422666666667,0.0,,0.0,1.0,4825.496358000004,25.0,Fear,FEAR
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,8,2599.29625,20794.37,0.9097531249999999,202.27562,1.0,8.0,0.0,4623.220738000004,43.0,Fear,FEAR
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,22,665.6886363636363,14645.15,0.12341228181818181,56.13971,1.0,11.0,0.5,4567.0810280000005,32.0,Fear,FEAR
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,4,17801.63,71206.52,6.2305695000000005,0.0,,0.0,1.0,4282.913348000002,72.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-26,3,23903.97666666667,71711.93000000001,2.508822,505.40523,0.3333333333333333,3.0,0.0,3777.508118000005,65.0,Greed,GREED
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-27,13,1032.253846153846,13419.3,0.061808969230769235,33.061386999999996,1.0,2.0,0.8461538461538461,3744.4467310000036,61.0,Greed,GREED
